,제품코드,ATC코드,규격,단위,상한금액,전일,급여여부
5801,648203590,C08CA17,1,정,312,전문,1
5802,654304770,C08CA17,1,정,312,전문,1
5803,641704580,C08CA17,1,정,312,전문,1
5804,698502780,C08CA17,1,정,312,전문,1
5805,671805300,C08CA17,1,정,312,전문,1
5806,658603110,C08CA17,1,정,312,전문,1
5807,662503400,C08CA17,1,정,312,전문,1
5808,628900710,C08CA17,1,정,312,전문,1
5809,669501930,C08CA17,1,정,312,전문,1
5810,670401410,C08CA17,1,정,312,전문,1
5811,670304090,C08CA17,1,정,312,전문,1
5812,640903490,C08CA17,1,정,312,전문,1
5813,622803110,C08CA17,1,정,312,전문,1
5814,658203990,C08CA17,1,정,312,전문,1
5815,670501310,C08CA17,1,정,312,전문,1
5816,649104330,C08CA17,1,정,312,전문,1
5817,55101080,C08CA17,1,정,312,전문,1
5818,53601170,C08CA17,1,정,312,전문,1
5819,653103500,C08CA17,1,정,312,전문,1
5820,645210190,C08CA17,1,정,312,전문,1
5821,690302580,C08CA17,1,정,312,전문,1
5822,646005110,C08CA17,1,정,312,전문,1
5823,648104820,C08CA17,1,정,312,전문,1
5824,650200400,C08CA17,1,정,366,전문,1
5825,657305990,C08CA17,1,정,367,전문,1
5826,649400440,C08CA17,1,정,367,전문,1
5827,694000080,C08CA17,1,정,367,전문,1
5828,655402740,C08CA17,1,정,367,전문,1
5829,643304650,C08CA17,1,정,367,전문,1
5830,670103500,C08CA17,1,정,367,전문,1
5831,651202610,C08CA17,1,정,367,전문,1
5832,645603890,C08CA17,1,정,367,전문,1
5833,653403670,C08CA17,1,정,367,전문,1
5834,698504670,C08CA17,1,정,526,전문,1
5835,649104340,C08CA17,1,정,526,전문,1
5836,55101090,C08CA17,1,정,526,전문,1
5837,53601180,C08CA17,1,정,526,전문,1
5838,653103490,C08CA17,1,정,526,전문,1
5839,670104670,C08CA17,1,정,526,전문,1
5840,690302590,C08CA17,1,정,526,전문,1
5841,648104830,C08CA17,1,정,526,전문,1
5842,643305880,C08CA17,1,정,557,전문,1
5843,650203440,C08CA17,1,정,614,전문,1
5844,655403450,C08CA17,1,정,619,전문,1
5845,651204100,C08CA17,1,정,619,전문,1
5846,653403680,C08CA17,1,정,619,전문,1
5847,664000450,,1,캡슐,2375,전문,1
5848,627600230,C02KX01,1,정,9728,전문,1
5849,646902450,C02KX01,1,정,11545,전문,1
5850,627600240,C02KX01,1,정,16583,전문,1
5851,648504260,C08CA17,1,정,354,전문,1
5852,645300370,C08CA17,1,정,416,전문,1
5853,645304050,C08CA17,1,정,622,전문,1
5854,645306520,C08CA17,1,정,277,전문,1
5855,670701630,C07AB12,1,정,191,전문,1
5856,642403270,C07AB12,1,정,191,전문,1
5857,653402480,C07AB12,1,정,191,전문,1
5858,620500090,C07AB12,1,정,197,전문,1
5859,674900520,C07AB12,1,정,224,전문,1
5860,655604260,C07AB12,1,정,225,전문,1
5861,654003980,C07AB12,1,정,225,전문,1
5862,641806980,C07AB12,1,정,225,전문,1
5863,620500100,C07AB12,1,정,132,전문,1
5864,641806960,C07AB12,1,정,132,전문,1
5865,620500250,C07AB12,1,정,87,전문,1
5866,641806970,C07AB12,1,정,87,전문,1
5867,642403740,C09DB01,1,정,672,전문,1
5868,655605560,C09DB01,1,정,840,전문,1
5869,54800040,C09DB01,1,정,840,전문,1
5870,657202550,C09DB01,1,정,840,전문,1
5871,52701170,C09DB01,1,정,840,전문,1
5872,644913600,C09DB01,1,정,840,전문,1
5873,693201320,C09DB01,1,정,840,전문,1
5874,646203580,C09DB01,1,정,840,전문,1
5875,641704560,C09DB01,1,정,840,전문,1
5876,658602900,C09DB01,1,정,840,전문,1
5877,656004100,C09DB01,1,정,840,전문,1
5878,661904210,C09DB01,1,정,840,전문,1
5879,693901250,C09DB01,1,정,840,전문,1
5880,645604260,C09DB01,1,정,840,전문,1
5881,670606700,C09DB01,1,정,840,전문,1
5882,625200640,C09DB01,1,정,840,전문,1
5883,669804270,C09DB01,1,정,840,전문,1
5884,654004350,C09DB01,1,정,840,전문,1
5885,674400840,C09DB01,1,정,840,전문,1
5886,640902680,C09DB01,1,정,840,전문,1
5887,641805550,C09DB01,1,정,840,전문,1
5888,649102150,C09DB01,1,정,840,전문,1
5889,658501950,C09DB01,1,정,840,전문,1
5890,664900970,C09DB01,1,정,840,전문,1
5891,628900280,C09DB01,1,정,840,전문,1
5892,654701570,C09DB01,1,정,840,전문,1
5893,665506440,C09DB01,1,정,840,전문,1
5894,653804890,C09DB01,1,정,840,전문,1
5895,670303690,C09DB01,1,정,840,전문,1
5896,670401000,C09DB01,1,정,840,전문,1
5897,647204200,C09DB01,1,정,840,전문,1
5898,662503500,C09DB01,1,정,840,전문,1
5899,628800860,C09DB01,1,정,840,전문,1
5900,644603640,C09DB01,1,정,840,전문,1
5901,622802990,C09DB01,1,정,840,전문,1
5902,670501390,C09DB01,1,정,840,전문,1
5903,58200570,C09DB01,1,정,840,전문,1
5904,57600370,C09DB01,1,정,840,전문,1
5905,654305360,C09DB01,1,정,840,전문,1
5906,689001240,C09DB01,1,정,840,전문,1
5907,651300940,C09DB01,1,정,840,전문,1
5908,73000490,C09DB01,1,정,840,전문,1
5909,642005100,C09DB01,1,정,840,전문,1
5910,645404250,C09DB01,1,정,915,전문,1
5911,642904860,C09DB01,1,정,962,전문,1
5912,653600850,C09DB01,1,정,984,전문,1
5913,649404580,C09DB01,1,정,988,전문,1
5914,646003750,C09DB01,1,정,988,전문,1
5915,665001760,C09DB01,1,정,988,전문,1
5916,648203650,C09DB01,1,정,988,전문,1
5917,678600240,C09DB01,1,정,988,전문,1
5918,670103430,C09DB01,1,정,988,전문,1
5919,648103280,C09DB01,1,정,988,전문,1
5920,657805700,C09DB01,1,정,988,전문,1
5921,645905470,C09DB01,1,정,988,전문,1
5922,660702580,C09DB01,1,정,988,전문,1
5923,621802410,C09DB01,1,정,988,전문,1
5924,645702560,C09DB01,1,정,988,전문,1
5925,648602530,C09DB01,1,정,988,전문,1
5926,657306480,C09DB01,1,정,988,전문,1
5927,651203920,C09DB01,1,정,988,전문,1
5928,648507000,C09DB01,1,정,988,전문,1
5929,653402890,C09DB01,1,정,988,전문,1
5930,649507200,C09DB01,1,정,988,전문,1
5931,650303040,C09DB01,1,정,988,전문,1
5932,647803830,C09DB01,1,정,988,전문,1
5933,645208360,C09DB01,1,정,988,전문,1
5934,649806330,C09DB01,1,정,988,전문,1
5935,643703670,C09DB01,1,정,988,전문,1
5936,663606360,C09DB01,1,정,988,전문,1
5937,671805570,C09DB01,1,정,988,전문,1
5938,698502460,C09DB01,1,정,988,전문,1
5939,669905920,C09DB01,1,정,988,전문,1
5940,644308630,C09DB01,1,정,988,전문,1
5941,644003490,C09DB01,1,정,988,전문,1
5942,671703840,C09DB01,1,정,988,전문,1
5943,694001180,C09DB01,1,정,988,전문,1
5944,647303360,C09DB01,1,정,988,전문,1
5945,653102740,C09DB01,1,정,988,전문,1
5946,59000030,C09DB01,1,정,988,전문,1
5947,642403730,C09DB01,1,정,524,전문,1
5948,655605570,C09DB01,1,정,684,전문,1
5949,54800030,C09DB01,1,정,684,전문,1
5950,52701180,C09DB01,1,정,684,전문,1
5951,657202560,C09DB01,1,정,684,전문,1
5952,644913610,C09DB01,1,정,684,전문,1
5953,641805560,C09DB01,1,정,684,전문,1
5954,665506450,C09DB01,1,정,684,전문,1
5955,693201190,C09DB01,1,정,684,전문,1
5956,696601170,C09DB01,1,정,684,전문,1
5957,646203590,C09DB01,1,정,684,전문,1
5958,641704550,C09DB01,1,정,684,전문,1
5959,658602910,C09DB01,1,정,684,전문,1
5960,693901240,C09DB01,1,정,684,전문,1
5961,645604270,C09DB01,1,정,684,전문,1
5962,625200650,C09DB01,1,정,684,전문,1
5963,669804290,C09DB01,1,정,684,전문,1
5964,654004340,C09DB01,1,정,684,전문,1
5965,642306500,C09DB01,1,정,684,전문,1
5966,674400870,C09DB01,1,정,684,전문,1
5967,653402990,C09DB01,1,정,684,전문,1
5968,640902660,C09DB01,1,정,684,전문,1
5969,649102160,C09DB01,1,정,684,전문,1
5970,658501960,C09DB01,1,정,684,전문,1
5971,664900980,C09DB01,1,정,684,전문,1
5972,628900290,C09DB01,1,정,684,전문,1
5973,654701520,C09DB01,1,정,684,전문,1
5974,670303680,C09DB01,1,정,684,전문,1
5975,670401010,C09DB01,1,정,684,전문,1
5976,647204180,C09DB01,1,정,684,전문,1
5977,662503480,C09DB01,1,정,684,전문,1
5978,628800870,C09DB01,1,정,684,전문,1
5979,661904770,C09DB01,1,정,684,전문,1
5980,644603630,C09DB01,1,정,684,전문,1
5981,622803000,C09DB01,1,정,684,전문,1
5982,670501400,C09DB01,1,정,684,전문,1
5983,58200590,C09DB01,1,정,684,전문,1
5984,623006350,C09DB01,1,정,684,전문,1
5985,57600380,C09DB01,1,정,684,전문,1
5986,654305350,C09DB01,1,정,684,전문,1
5987,52400250,C09DB01,1,정,684,전문,1
5988,689001230,C09DB01,1,정,684,전문,1
5989,651300950,C09DB01,1,정,684,전문,1
5990,653806150,C09DB01,1,정,684,전문,1
5991,73000480,C09DB01,1,정,684,전문,1
5992,642005090,C09DB01,1,정,684,전문,1
5993,642904850,C09DB01,1,정,728,전문,1
5994,645404240,C09DB01,1,정,729,전문,1
5995,653600860,C09DB01,1,정,802,전문,1
5996,59000040,C09DB01,1,정,804,전문,1
5997,649404610,C09DB01,1,정,805,전문,1
5998,646003730,C09DB01,1,정,805,전문,1
5999,665001770,C09DB01,1,정,805,전문,1
6000,648203670,C09DB01,1,정,805,전문,1
6001,678600230,C09DB01,1,정,805,전문,1
6002,656004010,C09DB01,1,정,805,전문,1
6003,670103440,C09DB01,1,정,805,전문,1
6004,648103300,C09DB01,1,정,805,전문,1
6005,657805680,C09DB01,1,정,805,전문,1
6006,670606590,C09DB01,1,정,805,전문,1
6007,645905460,C09DB01,1,정,805,전문,1
6008,660702590,C09DB01,1,정,805,전문,1
6009,621802400,C09DB01,1,정,805,전문,1
6010,645702550,C09DB01,1,정,805,전문,1
6011,648602540,C09DB01,1,정,805,전문,1
6012,657306460,C09DB01,1,정,805,전문,1
6013,651203930,C09DB01,1,정,805,전문,1
6014,648506990,C09DB01,1,정,805,전문,1
6015,649506940,C09DB01,1,정,805,전문,1
6016,650303030,C09DB01,1,정,805,전문,1
6017,647803820,C09DB01,1,정,805,전문,1
6018,645208370,C09DB01,1,정,805,전문,1
6019,649806340,C09DB01,1,정,805,전문,1
6020,643703660,C09DB01,1,정,805,전문,1
6021,663606370,C09DB01,1,정,805,전문,1
6022,671805580,C09DB01,1,정,805,전문,1
6023,698502470,C09DB01,1,정,805,전문,1
6024,669905910,C09DB01,1,정,805,전문,1
6025,644308640,C09DB01,1,정,805,전문,1
6026,644003500,C09DB01,1,정,805,전문,1
6027,671703850,C09DB01,1,정,805,전문,1
6028,694001130,C09DB01,1,정,805,전문,1
6029,647303350,C09DB01,1,정,805,전문,1
6030,653102730,C09DB01,1,정,805,전문,1
6031,642403720,C09DB01,1,정,699,전문,1
6032,73000960,C09DB01,1,정,959,전문,1
6033,54800050,C09DB01,1,정,959,전문,1
6034,657202540,C09DB01,1,정,959,전문,1
6035,644913590,C09DB01,1,정,959,전문,1
6036,52701160,C09DB01,1,정,959,전문,1
6037,693201180,C09DB01,1,정,959,전문,1
6038,646203800,C09DB01,1,정,959,전문,1
6039,656004090,C09DB01,1,정,959,전문,1
6040,646003740,C09DB01,1,정,959,전문,1
6041,645604160,C09DB01,1,정,959,전문,1
6042,625200630,C09DB01,1,정,959,전문,1
6043,669804260,C09DB01,1,정,959,전문,1
6044,654004360,C09DB01,1,정,959,전문,1
6045,640902670,C09DB01,1,정,959,전문,1
6046,641805540,C09DB01,1,정,959,전문,1
6047,653804880,C09DB01,1,정,959,전문,1
6048,670303700,C09DB01,1,정,959,전문,1
6049,670400990,C09DB01,1,정,959,전문,1
6050,647204190,C09DB01,1,정,959,전문,1
6051,662503490,C09DB01,1,정,959,전문,1
6052,628800850,C09DB01,1,정,959,전문,1
6053,644603650,C09DB01,1,정,959,전문,1
6054,622802980,C09DB01,1,정,959,전문,1
6055,670501350,C09DB01,1,정,959,전문,1
6056,674400900,C09DB01,1,정,959,전문,1
6057,693902980,C09DB01,1,정,959,전문,1
6058,689000920,C09DB01,1,정,959,전문,1
6059,57600390,C09DB01,1,정,959,전문,1
6060,654305370,C09DB01,1,정,959,전문,1
6061,52400300,C09DB01,1,정,959,전문,1
6062,651300960,C09DB01,1,정,959,전문,1
6063,642005080,C09DB01,1,정,959,전문,1
6064,655604500,C09DB01,1,정,990,전문,1
6065,642904870,C09DB01,1,정,1004,전문,1
6066,645404230,C09DB01,1,정,1010,전문,1
6067,653600840,C09DB01,1,정,1124,전문,1
6068,649102180,C09DB01,1,정,1128,전문,1
6069,649405260,C09DB01,1,정,1128,전문,1
6070,648203660,C09DB01,1,정,1128,전문,1
6071,678600250,C09DB01,1,정,1128,전문,1
6072,670103420,C09DB01,1,정,1128,전문,1
6073,648103290,C09DB01,1,정,1128,전문,1
6074,657805690,C09DB01,1,정,1128,전문,1
6075,670606580,C09DB01,1,정,1128,전문,1
6076,645905480,C09DB01,1,정,1128,전문,1
6077,660702570,C09DB01,1,정,1128,전문,1
6078,648602520,C09DB01,1,정,1128,전문,1
6079,657306470,C09DB01,1,정,1128,전문,1
6080,651203940,C09DB01,1,정,1128,전문,1
6081,648507010,C09DB01,1,정,1128,전문,1
6082,649506330,C09DB01,1,정,1128,전문,1
6083,650303150,C09DB01,1,정,1128,전문,1
6084,647803840,C09DB01,1,정,1128,전문,1
6085,649806320,C09DB01,1,정,1128,전문,1
6086,643703860,C09DB01,1,정,1128,전문,1
6087,663606190,C09DB01,1,정,1128,전문,1
6088,671805610,C09DB01,1,정,1128,전문,1
6089,669905930,C09DB01,1,정,1128,전문,1
6090,644003480,C09DB01,1,정,1128,전문,1
6091,671703830,C09DB01,1,정,1128,전문,1
6092,647303370,C09DB01,1,정,1128,전문,1
6093,698504010,C09DB01,1,정,1128,전문,1
6094,665002750,C09DB01,1,정,1128,전문,1
6095,621803920,C09DB01,1,정,1128,전문,1
6096,59000020,C09DB01,1,정,1128,전문,1
6097,645210200,C09DB01,1,정,1128,전문,1
6098,694003370,C09DB01,1,정,1128,전문,1
6099,652105400,C09DB02,1,정,490,전문,1
6100,664602470,C09DB02,1,정,503,전문,1
6101,642802790,C09DB02,1,정,550,전문,1
6102,647304460,C09DB02,1,정,592,전문,1
6103,693901790,C09DB02,1,정,592,전문,1
6104,642203630,C09DB02,1,정,592,전문,1
6105,654005280,C09DB02,1,정,592,전문,1
6106,645702710,C09DB02,1,정,592,전문,1
6107,646003860,C09DB02,1,정,592,전문,1
6108,640902820,C09DB02,1,정,592,전문,1
6109,670103690,C09DB02,1,정,592,전문,1
6110,653005500,C09DB02,1,정,592,전문,1
6111,625200890,C09DB02,1,정,592,전문,1
6112,669906670,C09DB02,1,정,592,전문,1
6113,644004130,C09DB02,1,정,592,전문,1
6114,693202140,C09DB02,1,정,592,전문,1
6115,641502440,C09DB02,1,정,592,전문,1
6116,623006330,C09DB02,1,정,592,전문,1
6117,660703330,C09DB02,1,정,592,전문,1
6118,698504270,C09DB02,1,정,592,전문,1
6119,657308320,C09DB02,1,정,592,전문,1
6120,651205660,C09DB02,1,정,592,전문,1
6121,73000020,C09DB02,1,정,592,전문,1
6122,649102490,C09DB02,1,정,646,전문,1
6123,645404280,C09DB02,1,정,661,전문,1
6124,671704370,C09DB02,1,정,676,전문,1
6125,651904170,C09DB02,1,정,694,전문,1
6126,663606550,C09DB02,1,정,696,전문,1
6127,645604460,C09DB02,1,정,696,전문,1
6128,657805420,C09DB02,1,정,696,전문,1
6129,680900030,C09DB02,1,정,696,전문,1
6130,643703930,C09DB02,1,정,696,전문,1
6131,644308840,C09DB02,1,정,696,전문,1
6132,648103490,C09DB02,1,정,696,전문,1
6133,670607110,C09DB02,1,정,696,전문,1
6134,644913840,C09DB02,1,정,696,전문,1
6135,658202670,C09DB02,1,정,696,전문,1
6136,658603360,C09DB02,1,정,696,전문,1
6137,678600320,C09DB02,1,정,696,전문,1
6138,652105420,C09DB02,1,정,629,전문,1
6139,647304450,C09DB02,1,정,644,전문,1
6140,642802780,C09DB02,1,정,644,전문,1
6141,693901800,C09DB02,1,정,644,전문,1
6142,654005290,C09DB02,1,정,644,전문,1
6143,669906690,C09DB02,1,정,644,전문,1
6144,646003870,C09DB02,1,정,644,전문,1
6145,642203640,C09DB02,1,정,644,전문,1
6146,640902810,C09DB02,1,정,644,전문,1
6147,653005510,C09DB02,1,정,644,전문,1
6148,625200900,C09DB02,1,정,644,전문,1
6149,641502390,C09DB02,1,정,644,전문,1
6150,644004140,C09DB02,1,정,644,전문,1
6151,693202150,C09DB02,1,정,644,전문,1
6152,623006520,C09DB02,1,정,644,전문,1
6153,660703340,C09DB02,1,정,644,전문,1
6154,698504280,C09DB02,1,정,644,전문,1
6155,670104790,C09DB02,1,정,644,전문,1
6156,651205670,C09DB02,1,정,644,전문,1
6157,73000030,C09DB02,1,정,644,전문,1
6158,649102470,C09DB02,1,정,703,전문,1
6159,671704380,C09DB02,1,정,748,전문,1
6160,680900050,C09DB02,1,정,756,전문,1
6161,663606560,C09DB02,1,정,758,전문,1
6162,645604520,C09DB02,1,정,758,전문,1
6163,645404290,C09DB02,1,정,758,전문,1
6164,657805430,C09DB02,1,정,758,전문,1
6165,678600330,C09DB02,1,정,758,전문,1
6166,648103500,C09DB02,1,정,758,전문,1
6167,670607100,C09DB02,1,정,758,전문,1
6168,644913850,C09DB02,1,정,758,전문,1
6169,658202680,C09DB02,1,정,758,전문,1
6170,652105410,C09DB02,1,정,675,전문,1
6171,647304440,C09DB02,1,정,692,전문,1
6172,642802770,C09DB02,1,정,692,전문,1
6173,693901780,C09DB02,1,정,692,전문,1
6174,654005300,C09DB02,1,정,692,전문,1
6175,669906680,C09DB02,1,정,692,전문,1
6176,642203610,C09DB02,1,정,692,전문,1
6177,640902830,C09DB02,1,정,692,전문,1
6178,653005490,C09DB02,1,정,692,전문,1
6179,625200910,C09DB02,1,정,692,전문,1
6180,641502410,C09DB02,1,정,692,전문,1
6181,693202160,C09DB02,1,정,692,전문,1
6182,644004370,C09DB02,1,정,692,전문,1
6183,623006310,C09DB02,1,정,692,전문,1
6184,660703320,C09DB02,1,정,692,전문,1
6185,698504260,C09DB02,1,정,692,전문,1
6186,657308310,C09DB02,1,정,692,전문,1
6187,73000050,C09DB02,1,정,692,전문,1
6188,649102480,C09DB02,1,정,755,전문,1
6189,671704360,C09DB02,1,정,796,전문,1
6190,678600310,C09DB02,1,정,806,전문,1
6191,680900060,C09DB02,1,정,811,전문,1
6192,663606540,C09DB02,1,정,814,전문,1
6193,645604470,C09DB02,1,정,814,전문,1
6194,645404300,C09DB02,1,정,814,전문,1
6195,657805410,C09DB02,1,정,814,전문,1
6196,648103510,C09DB02,1,정,814,전문,1
6197,670607120,C09DB02,1,정,814,전문,1
6198,651904190,C09DB02,1,정,814,전문,1
6199,644913830,C09DB02,1,정,814,전문,1
6200,658202690,C09DB02,1,정,814,전문,1
6201,676300030,C09AA04,1,정,488,전문,1
6202,676300020,C09AA04,1,정,792,전문,1
6203,643504690,C09DB06,1,정,924,전문,1
6204,73100010,C09DB06,1,정,939,전문,1
6205,643504680,C09DB06,1,정,767,전문,1
6206,73100030,C09DB06,1,정,782,전문,1
6207,73100040,C09DB06,1,정,930,전문,1
6208,643505670,C09DB06,1,정,1103,전문,1
6209,642003990,C09DB04,1,정,680,전문,1
6210,652606280,C09DB04,1,정,682,전문,1
6211,641705230,C09DB04,1,정,682,전문,1
6212,642204200,C09DB04,1,정,688,전문,1
6213,647804450,C09DB04,1,정,725,전문,1
6214,653805350,C09DB04,1,정,725,전문,1
6215,643704370,C09DB04,1,정,725,전문,1
6216,657202930,C09DB04,1,정,725,전문,1
6217,698003360,C09DB04,1,정,725,전문,1
6218,658203440,C09DB04,1,정,725,전문,1
6219,674401360,C09DB04,1,정,725,전문,1
6220,654701760,C09DB04,1,정,725,전문,1
6221,648603400,C09DB04,1,정,725,전문,1
6222,693201750,C09DB04,1,정,725,전문,1
6223,651204830,C09DB04,1,정,725,전문,1
6224,665002160,C09DB04,1,정,725,전문,1
6225,645604810,C09DB04,1,정,725,전문,1
6226,653403720,C09DB04,1,정,725,전문,1
6227,663607090,C09DB04,1,정,725,전문,1
6228,669906980,C09DB04,1,정,725,전문,1
6229,649103180,C09DB04,1,정,725,전문,1
6230,644102990,C09DB04,1,정,725,전문,1
6231,654004800,C09DB04,1,정,725,전문,1
6232,643104200,C09DB04,1,정,725,전문,1
6233,645209270,C09DB04,1,정,725,전문,1
6234,629701240,C09DB04,1,정,725,전문,1
6235,665506860,C09DB04,1,정,725,전문,1
6236,662503580,C09DB04,1,정,725,전문,1
6237,696601680,C09DB04,1,정,725,전문,1
6238,628900790,C09DB04,1,정,725,전문,1
6239,640903320,C09DB04,1,정,725,전문,1
6240,644003820,C09DB04,1,정,725,전문,1
6241,642306910,C09DB04,1,정,725,전문,1
6242,52400410,C09DB04,1,정,725,전문,1
6243,628800990,C09DB04,1,정,725,전문,1
6244,52701070,C09DB04,1,정,725,전문,1
6245,670304120,C09DB04,1,정,725,전문,1
6246,669804920,C09DB04,1,정,725,전문,1
6247,661904820,C09DB04,1,정,725,전문,1
6248,647204420,C09DB04,1,정,725,전문,1
6249,625201800,C09DB04,1,정,725,전문,1
6250,55100140,C09DB04,1,정,725,전문,1
6251,649507810,C09DB04,1,정,725,전문,1
6252,622803340,C09DB04,1,정,725,전문,1
6253,658603640,C09DB04,1,정,725,전문,1
6254,646004650,C09DB04,1,정,725,전문,1
6255,644603890,C09DB04,1,정,725,전문,1
6256,670501290,C09DB04,1,정,725,전문,1
6257,679801770,C09DB04,1,정,725,전문,1
6258,644805570,C09DB04,1,정,725,전문,1
6259,649405170,C09DB04,1,정,725,전문,1
6260,689000680,C09DB04,1,정,725,전문,1
6261,684501570,C09DB04,1,정,725,전문,1
6262,649702190,C09DB04,1,정,725,전문,1
6263,694205610,C09DB04,1,정,725,전문,1
6264,690301180,C09DB04,1,정,725,전문,1
6265,658106750,C09DB04,1,정,725,전문,1
6266,57700330,C09DB04,1,정,725,전문,1
6267,57600440,C09DB04,1,정,725,전문,1
6268,654305320,C09DB04,1,정,725,전문,1
6269,54800910,C09DB04,1,정,725,전문,1
6270,646803090,C09DB04,1,정,725,전문,1
6271,54301120,C09DB04,1,정,725,전문,1
6272,641502810,C09DB04,1,정,725,전문,1
6273,60500250,C09DB04,1,정,725,전문,1
6274,698504830,C09DB04,1,정,725,전문,1
6275,651602160,C09DB04,1,정,737,전문,1
6276,694001380,C09DB04,1,정,757,전문,1
6277,657307070,C09DB04,1,정,777,전문,1
6278,652105620,C09DB04,1,정,811,전문,1
6279,653501280,C09DB04,1,정,842,전문,1
6280,642905760,C09DB04,1,정,853,전문,1
6281,671705090,C09DB04,1,정,853,전문,1
6282,650303580,C09DB04,1,정,853,전문,1
6283,678600680,C09DB04,1,정,853,전문,1
6284,669502100,C09DB04,1,정,853,전문,1
6285,670104070,C09DB04,1,정,853,전문,1
6286,657805950,C09DB04,1,정,853,전문,1
6287,645906140,C09DB04,1,정,853,전문,1
6288,656004320,C09DB04,1,정,853,전문,1
6289,671806310,C09DB04,1,정,853,전문,1
6290,652903910,C09DB04,1,정,853,전문,1
6291,649604660,C09DB04,1,정,853,전문,1
6292,693902380,C09DB04,1,정,853,전문,1
